filename,Width_in,Height_in,Confidence
251010_125645_0000080797_CAM1_NG_bmp.rf.1fc7feb4c9b63ec6de31632511436327.jpg,0.3452,0.2157,0.9281
251010_125645_0000080797_CAM1_NG_bmp.rf.1fc7feb4c9b63ec6de31632511436327.jpg,0.2589,0.1726,0.917
251010_125645_0000080797_CAM1_NG_bmp.rf.1fc7feb4c9b63ec6de31632511436327.jpg,0.3452,0.1726,0.8952
251010_125645_0000080797_CAM1_NG_bmp.rf.1fc7feb4c9b63ec6de31632511436327.jpg,0.3452,0.1726,0.8889
251010_125645_0000080797_CAM1_NG_bmp.rf.1fc7feb4c9b63ec6de31632511436327.jpg,0.2589,0.1294,0.887
251010_125645_0000080797_CAM1_NG_bmp.rf.1fc7feb4c9b63ec6de31632511436327.jpg,0.3452,0.2157,0.8849
251010_125645_0000080797_CAM1_NG_bmp.rf.1fc7feb4c9b63ec6de31632511436327.jpg,0.302,0.1294,0.8731
251010_125645_0000080797_CAM1_NG_bmp.rf.1fc7feb4c9b63ec6de31632511436327.jpg,0.302,0.1294,0.8616
251010_125645_0000080797_CAM1_NG_bmp.rf.1fc7feb4c9b63ec6de31632511436327.jpg,0.2589,0.1294,0.8414
251010_125645_0000080797_CAM1_NG_bmp.rf.1fc7feb4c9b63ec6de31632511436327.jpg,0.2589,0.1294,0.833
251010_125645_0000080797_CAM1_NG_bmp.rf.1fc7feb4c9b63ec6de31632511436327.jpg,0.302,0.1294,0.8212
251010_125645_0000080797_CAM1_NG_bmp.rf.1fc7feb4c9b63ec6de31632511436327.jpg,0.302,0.1294,0.8055
251010_125645_0000080797_CAM1_NG_bmp.rf.1fc7feb4c9b63ec6de31632511436327.jpg,0.1294,0.1294,0.7082
251010_125645_0000080797_CAM1_NG_bmp.rf.1fc7feb4c9b63ec6de31632511436327.jpg,0.3452,0.1726,0.7063
251010_125645_0000080797_CAM1_NG_bmp.rf.1fc7feb4c9b63ec6de31632511436327.jpg,0.302,0.1294,0.6904
251010_125645_0000080797_CAM1_NG_bmp.rf.1fc7feb4c9b63ec6de31632511436327.jpg,0.302,0.1726,0.6884
251015_020546_0000434653_CAM1_OK_bmp.rf.1b16a581b140aeb6c80da86b7cf66793.jpg,0.3452,0.2157,0.9251
251015_020546_0000434653_CAM1_OK_bmp.rf.1b16a581b140aeb6c80da86b7cf66793.jpg,0.3452,0.1726,0.9111
251015_020546_0000434653_CAM1_OK_bmp.rf.1b16a581b140aeb6c80da86b7cf66793.jpg,0.3883,0.2157,0.9071
251015_020546_0000434653_CAM1_OK_bmp.rf.1b16a581b140aeb6c80da86b7cf66793.jpg,0.3452,0.1726,0.9053
251015_020546_0000434653_CAM1_OK_bmp.rf.1b16a581b140aeb6c80da86b7cf66793.jpg,0.3452,0.2157,0.9036
251015_020546_0000434653_CAM1_OK_bmp.rf.1b16a581b140aeb6c80da86b7cf66793.jpg,0.3883,0.1726,0.9026
251015_020546_0000434653_CAM1_OK_bmp.rf.1b16a581b140aeb6c80da86b7cf66793.jpg,0.3452,0.1726,0.8979
251015_020546_0000434653_CAM1_OK_bmp.rf.1b16a581b140aeb6c80da86b7cf66793.jpg,0.3452,0.1726,0.8939
251015_020546_0000434653_CAM1_OK_bmp.rf.1b16a581b140aeb6c80da86b7cf66793.jpg,0.302,0.1726,0.8756
251015_020546_0000434653_CAM1_OK_bmp.rf.1b16a581b140aeb6c80da86b7cf66793.jpg,0.3452,0.2157,0.8702
251015_020546_0000434653_CAM1_OK_bmp.rf.1b16a581b140aeb6c80da86b7cf66793.jpg,0.3452,0.1726,0.8692
251015_020546_0000434653_CAM1_OK_bmp.rf.1b16a581b140aeb6c80da86b7cf66793.jpg,0.2589,0.1726,0.8656
251015_020546_0000434653_CAM1_OK_bmp.rf.1b16a581b140aeb6c80da86b7cf66793.jpg,0.302,0.1726,0.8567
251015_020546_0000434653_CAM1_OK_bmp.rf.1b16a581b140aeb6c80da86b7cf66793.jpg,0.2589,0.1294,0.8563
251015_020546_0000434653_CAM1_OK_bmp.rf.1b16a581b140aeb6c80da86b7cf66793.jpg,0.302,0.1294,0.851
251015_020546_0000434653_CAM1_OK_bmp.rf.1b16a581b140aeb6c80da86b7cf66793.jpg,0.302,0.2157,0.8478
251015_020546_0000434653_CAM1_OK_bmp.rf.1b16a581b140aeb6c80da86b7cf66793.jpg,0.302,0.1294,0.8467
251015_020546_0000434653_CAM1_OK_bmp.rf.1b16a581b140aeb6c80da86b7cf66793.jpg,0.2589,0.1294,0.8424
251015_020546_0000434653_CAM1_OK_bmp.rf.1b16a581b140aeb6c80da86b7cf66793.jpg,0.302,0.1726,0.8291
251015_020546_0000434653_CAM1_OK_bmp.rf.1b16a581b140aeb6c80da86b7cf66793.jpg,0.302,0.1294,0.8147
251015_020546_0000434653_CAM1_OK_bmp.rf.1b16a581b140aeb6c80da86b7cf66793.jpg,0.2589,0.1294,0.812
251015_020546_0000434653_CAM1_OK_bmp.rf.1b16a581b140aeb6c80da86b7cf66793.jpg,0.302,0.1294,0.8069
251015_020546_0000434653_CAM1_OK_bmp.rf.1b16a581b140aeb6c80da86b7cf66793.jpg,0.302,0.1294,0.7499
251015_020546_0000434653_CAM1_OK_bmp.rf.1b16a581b140aeb6c80da86b7cf66793.jpg,0.2589,0.1294,0.7474
251015_020546_0000434653_CAM1_OK_bmp.rf.1b16a581b140aeb6c80da86b7cf66793.jpg,0.2589,0.1294,0.7113
251015_020546_0000434653_CAM1_OK_bmp.rf.1b16a581b140aeb6c80da86b7cf66793.jpg,0.2589,0.1294,0.7014
251015_020546_0000434653_CAM1_OK_bmp.rf.1b16a581b140aeb6c80da86b7cf66793.jpg,0.3452,0.1726,0.626
251015_020546_0000434653_CAM1_OK_bmp.rf.1b16a581b140aeb6c80da86b7cf66793.jpg,0.2589,0.1294,0.5564
251015_020546_0000434653_CAM1_OK_bmp.rf.1b16a581b140aeb6c80da86b7cf66793.jpg,0.1294,0.1294,0.5504
251015_020546_0000434653_CAM1_OK_bmp.rf.1b16a581b140aeb6c80da86b7cf66793.jpg,0.302,0.1726,0.5423
251010_124912_0000080576_CAM1_NG_bmp.rf.ce04250ff422d543f99dba1ceae8a178.jpg,0.3883,0.1726,0.9446
251010_124912_0000080576_CAM1_NG_bmp.rf.ce04250ff422d543f99dba1ceae8a178.jpg,0.3883,0.1726,0.9361
251010_124912_0000080576_CAM1_NG_bmp.rf.ce04250ff422d543f99dba1ceae8a178.jpg,0.3452,0.1726,0.9359
251010_124912_0000080576_CAM1_NG_bmp.rf.ce04250ff422d543f99dba1ceae8a178.jpg,0.3452,0.2157,0.9339
251010_124912_0000080576_CAM1_NG_bmp.rf.ce04250ff422d543f99dba1ceae8a178.jpg,0.3452,0.2157,0.9326
251010_124912_0000080576_CAM1_NG_bmp.rf.ce04250ff422d543f99dba1ceae8a178.jpg,0.3883,0.1726,0.9313
251010_124912_0000080576_CAM1_NG_bmp.rf.ce04250ff422d543f99dba1ceae8a178.jpg,0.3452,0.1726,0.91
251010_124912_0000080576_CAM1_NG_bmp.rf.ce04250ff422d543f99dba1ceae8a178.jpg,0.3452,0.2157,0.9057
251010_124912_0000080576_CAM1_NG_bmp.rf.ce04250ff422d543f99dba1ceae8a178.jpg,0.3452,0.1726,0.9056
251010_124912_0000080576_CAM1_NG_bmp.rf.ce04250ff422d543f99dba1ceae8a178.jpg,0.3883,0.2157,0.8968
251010_124912_0000080576_CAM1_NG_bmp.rf.ce04250ff422d543f99dba1ceae8a178.jpg,0.3883,0.2157,0.8861
251010_124912_0000080576_CAM1_NG_bmp.rf.ce04250ff422d543f99dba1ceae8a178.jpg,0.3452,0.2157,0.8801
251010_124912_0000080576_CAM1_NG_bmp.rf.ce04250ff422d543f99dba1ceae8a178.jpg,0.302,0.1294,0.8711
251010_124912_0000080576_CAM1_NG_bmp.rf.ce04250ff422d543f99dba1ceae8a178.jpg,0.2589,0.1294,0.8679
251010_124912_0000080576_CAM1_NG_bmp.rf.ce04250ff422d543f99dba1ceae8a178.jpg,0.302,0.1294,0.8601
251010_124912_0000080576_CAM1_NG_bmp.rf.ce04250ff422d543f99dba1ceae8a178.jpg,0.302,0.1294,0.8585
251010_124912_0000080576_CAM1_NG_bmp.rf.ce04250ff422d543f99dba1ceae8a178.jpg,0.2589,0.1294,0.8544
251010_124912_0000080576_CAM1_NG_bmp.rf.ce04250ff422d543f99dba1ceae8a178.jpg,0.302,0.1726,0.8536
251010_124912_0000080576_CAM1_NG_bmp.rf.ce04250ff422d543f99dba1ceae8a178.jpg,0.302,0.1294,0.8496
251010_124912_0000080576_CAM1_NG_bmp.rf.ce04250ff422d543f99dba1ceae8a178.jpg,0.3452,0.1726,0.8459
251010_124912_0000080576_CAM1_NG_bmp.rf.ce04250ff422d543f99dba1ceae8a178.jpg,0.2589,0.1294,0.8368
251010_124912_0000080576_CAM1_NG_bmp.rf.ce04250ff422d543f99dba1ceae8a178.jpg,0.302,0.1294,0.8352
251010_124912_0000080576_CAM1_NG_bmp.rf.ce04250ff422d543f99dba1ceae8a178.jpg,0.3883,0.1726,0.8256
251010_124912_0000080576_CAM1_NG_bmp.rf.ce04250ff422d543f99dba1ceae8a178.jpg,0.302,0.1294,0.8181
251010_124912_0000080576_CAM1_NG_bmp.rf.ce04250ff422d543f99dba1ceae8a178.jpg,0.302,0.1294,0.7964
251010_124912_0000080576_CAM1_NG_bmp.rf.ce04250ff422d543f99dba1ceae8a178.jpg,0.302,0.1294,0.792
251010_124912_0000080576_CAM1_NG_bmp.rf.ce04250ff422d543f99dba1ceae8a178.jpg,0.302,0.1294,0.7795
251010_124912_0000080576_CAM1_NG_bmp.rf.ce04250ff422d543f99dba1ceae8a178.jpg,0.1294,0.1294,0.5668
251010_070229_0000043601_CAM1_NG_bmp.rf.b0153e39b7678e070e435c10a9c8fe68.jpg,0.3883,0.2157,0.9304
251010_070229_0000043601_CAM1_NG_bmp.rf.b0153e39b7678e070e435c10a9c8fe68.jpg,0.3452,0.1726,0.9303
251010_070229_0000043601_CAM1_NG_bmp.rf.b0153e39b7678e070e435c10a9c8fe68.jpg,0.3883,0.2157,0.9254
251010_070229_0000043601_CAM1_NG_bmp.rf.b0153e39b7678e070e435c10a9c8fe68.jpg,0.3883,0.1726,0.919
251010_070229_0000043601_CAM1_NG_bmp.rf.b0153e39b7678e070e435c10a9c8fe68.jpg,0.3883,0.1726,0.919
251010_070229_0000043601_CAM1_NG_bmp.rf.b0153e39b7678e070e435c10a9c8fe68.jpg,0.3452,0.2157,0.9166
251010_070229_0000043601_CAM1_NG_bmp.rf.b0153e39b7678e070e435c10a9c8fe68.jpg,0.302,0.1294,0.9141
251010_070229_0000043601_CAM1_NG_bmp.rf.b0153e39b7678e070e435c10a9c8fe68.jpg,0.3883,0.1726,0.9105
251010_070229_0000043601_CAM1_NG_bmp.rf.b0153e39b7678e070e435c10a9c8fe68.jpg,0.302,0.1294,0.9015
251010_070229_0000043601_CAM1_NG_bmp.rf.b0153e39b7678e070e435c10a9c8fe68.jpg,0.302,0.1294,0.8965
251010_070229_0000043601_CAM1_NG_bmp.rf.b0153e39b7678e070e435c10a9c8fe68.jpg,0.3452,0.1726,0.8957
251010_070229_0000043601_CAM1_NG_bmp.rf.b0153e39b7678e070e435c10a9c8fe68.jpg,0.302,0.1294,0.8935
251010_070229_0000043601_CAM1_NG_bmp.rf.b0153e39b7678e070e435c10a9c8fe68.jpg,0.3452,0.1726,0.8898
251010_070229_0000043601_CAM1_NG_bmp.rf.b0153e39b7678e070e435c10a9c8fe68.jpg,0.2589,0.1294,0.8779
251010_070229_0000043601_CAM1_NG_bmp.rf.b0153e39b7678e070e435c10a9c8fe68.jpg,0.2589,0.1294,0.8746
251010_070229_0000043601_CAM1_NG_bmp.rf.b0153e39b7678e070e435c10a9c8fe68.jpg,0.3883,0.2157,0.8715
251010_070229_0000043601_CAM1_NG_bmp.rf.b0153e39b7678e070e435c10a9c8fe68.jpg,0.302,0.1726,0.8684
251010_070229_0000043601_CAM1_NG_bmp.rf.b0153e39b7678e070e435c10a9c8fe68.jpg,0.302,0.1294,0.8669
251010_070229_0000043601_CAM1_NG_bmp.rf.b0153e39b7678e070e435c10a9c8fe68.jpg,0.3452,0.1726,0.8642
251010_070229_0000043601_CAM1_NG_bmp.rf.b0153e39b7678e070e435c10a9c8fe68.jpg,0.302,0.1294,0.8618
251010_070229_0000043601_CAM1_NG_bmp.rf.b0153e39b7678e070e435c10a9c8fe68.jpg,0.302,0.1726,0.8589
251010_070229_0000043601_CAM1_NG_bmp.rf.b0153e39b7678e070e435c10a9c8fe68.jpg,0.302,0.1294,0.8581
251010_070229_0000043601_CAM1_NG_bmp.rf.b0153e39b7678e070e435c10a9c8fe68.jpg,0.302,0.1726,0.8404
251010_070229_0000043601_CAM1_NG_bmp.rf.b0153e39b7678e070e435c10a9c8fe68.jpg,0.3452,0.1726,0.8365
251010_070229_0000043601_CAM1_NG_bmp.rf.b0153e39b7678e070e435c10a9c8fe68.jpg,0.302,0.1294,0.826
251010_070229_0000043601_CAM1_NG_bmp.rf.b0153e39b7678e070e435c10a9c8fe68.jpg,0.302,0.1294,0.8159
251010_070229_0000043601_CAM1_NG_bmp.rf.b0153e39b7678e070e435c10a9c8fe68.jpg,0.302,0.1294,0.7862
251010_070229_0000043601_CAM1_NG_bmp.rf.b0153e39b7678e070e435c10a9c8fe68.jpg,0.302,0.1294,0.758
251010_070229_0000043601_CAM1_NG_bmp.rf.b0153e39b7678e070e435c10a9c8fe68.jpg,0.302,0.1294,0.7235
251010_070229_0000043601_CAM1_NG_bmp.rf.b0153e39b7678e070e435c10a9c8fe68.jpg,0.302,0.1294,0.659
251010_070229_0000043601_CAM1_NG_bmp.rf.b0153e39b7678e070e435c10a9c8fe68.jpg,0.1726,0.1294,0.6573
251010_070229_0000043601_CAM1_NG_bmp.rf.b0153e39b7678e070e435c10a9c8fe68.jpg,0.302,0.1294,0.5271
251010_125653_0000080827_CAM1_NG_bmp.rf.a1dd2299f401d7cf5b44b60a077dc071.jpg,0.3452,0.1726,0.9416
251010_125653_0000080827_CAM1_NG_bmp.rf.a1dd2299f401d7cf5b44b60a077dc071.jpg,0.3452,0.1726,0.9412
251010_125653_0000080827_CAM1_NG_bmp.rf.a1dd2299f401d7cf5b44b60a077dc071.jpg,0.3883,0.1726,0.9338
251010_125653_0000080827_CAM1_NG_bmp.rf.a1dd2299f401d7cf5b44b60a077dc071.jpg,0.3452,0.1726,0.931
251010_125653_0000080827_CAM1_NG_bmp.rf.a1dd2299f401d7cf5b44b60a077dc071.jpg,0.3452,0.1726,0.9294
251010_125653_0000080827_CAM1_NG_bmp.rf.a1dd2299f401d7cf5b44b60a077dc071.jpg,0.3452,0.2157,0.9292
251010_125653_0000080827_CAM1_NG_bmp.rf.a1dd2299f401d7cf5b44b60a077dc071.jpg,0.302,0.1294,0.9233
251010_125653_0000080827_CAM1_NG_bmp.rf.a1dd2299f401d7cf5b44b60a077dc071.jpg,0.3452,0.1726,0.9218
251010_125653_0000080827_CAM1_NG_bmp.rf.a1dd2299f401d7cf5b44b60a077dc071.jpg,0.3452,0.1726,0.9207
251010_125653_0000080827_CAM1_NG_bmp.rf.a1dd2299f401d7cf5b44b60a077dc071.jpg,0.302,0.1726,0.9192
251010_125653_0000080827_CAM1_NG_bmp.rf.a1dd2299f401d7cf5b44b60a077dc071.jpg,0.2589,0.1294,0.9176
251010_125653_0000080827_CAM1_NG_bmp.rf.a1dd2299f401d7cf5b44b60a077dc071.jpg,0.3452,0.1726,0.9042
251010_125653_0000080827_CAM1_NG_bmp.rf.a1dd2299f401d7cf5b44b60a077dc071.jpg,0.2589,0.0863,0.9014
251010_125653_0000080827_CAM1_NG_bmp.rf.a1dd2299f401d7cf5b44b60a077dc071.jpg,0.302,0.1294,0.9
251010_125653_0000080827_CAM1_NG_bmp.rf.a1dd2299f401d7cf5b44b60a077dc071.jpg,0.3452,0.1726,0.8948
251010_125653_0000080827_CAM1_NG_bmp.rf.a1dd2299f401d7cf5b44b60a077dc071.jpg,0.302,0.2157,0.8942
251010_125653_0000080827_CAM1_NG_bmp.rf.a1dd2299f401d7cf5b44b60a077dc071.jpg,0.3452,0.1726,0.8935
251010_125653_0000080827_CAM1_NG_bmp.rf.a1dd2299f401d7cf5b44b60a077dc071.jpg,0.2589,0.1294,0.8872
251010_125653_0000080827_CAM1_NG_bmp.rf.a1dd2299f401d7cf5b44b60a077dc071.jpg,0.2589,0.1294,0.8763
251010_125653_0000080827_CAM1_NG_bmp.rf.a1dd2299f401d7cf5b44b60a077dc071.jpg,0.302,0.1294,0.8754
251010_125653_0000080827_CAM1_NG_bmp.rf.a1dd2299f401d7cf5b44b60a077dc071.jpg,0.2589,0.1294,0.8188
251010_125653_0000080827_CAM1_NG_bmp.rf.a1dd2299f401d7cf5b44b60a077dc071.jpg,0.302,0.1294,0.8029
251010_125653_0000080827_CAM1_NG_bmp.rf.a1dd2299f401d7cf5b44b60a077dc071.jpg,0.3452,0.1726,0.801
251010_125653_0000080827_CAM1_NG_bmp.rf.a1dd2299f401d7cf5b44b60a077dc071.jpg,0.2589,0.1294,0.7965
251010_125653_0000080827_CAM1_NG_bmp.rf.a1dd2299f401d7cf5b44b60a077dc071.jpg,0.302,0.1294,0.79
251010_125653_0000080827_CAM1_NG_bmp.rf.a1dd2299f401d7cf5b44b60a077dc071.jpg,0.302,0.1294,0.7676
251010_125653_0000080827_CAM1_NG_bmp.rf.a1dd2299f401d7cf5b44b60a077dc071.jpg,0.302,0.1294,0.6484
251010_125653_0000080827_CAM1_NG_bmp.rf.a1dd2299f401d7cf5b44b60a077dc071.jpg,0.1294,0.1294,0.5217
251010_125547_0000080602_CAM1_NG_bmp.rf.5787c28fb01145e6850a7ba417823582.jpg,0.302,0.1726,0.9407
251010_125547_0000080602_CAM1_NG_bmp.rf.5787c28fb01145e6850a7ba417823582.jpg,0.3452,0.2157,0.9402
251010_125547_0000080602_CAM1_NG_bmp.rf.5787c28fb01145e6850a7ba417823582.jpg,0.3452,0.2157,0.9397
251010_125547_0000080602_CAM1_NG_bmp.rf.5787c28fb01145e6850a7ba417823582.jpg,0.3452,0.1726,0.9304
251010_125547_0000080602_CAM1_NG_bmp.rf.5787c28fb01145e6850a7ba417823582.jpg,0.3452,0.2157,0.9275
251010_125547_0000080602_CAM1_NG_bmp.rf.5787c28fb01145e6850a7ba417823582.jpg,0.302,0.1726,0.9219
251010_125547_0000080602_CAM1_NG_bmp.rf.5787c28fb01145e6850a7ba417823582.jpg,0.3452,0.2157,0.9114
251010_125547_0000080602_CAM1_NG_bmp.rf.5787c28fb01145e6850a7ba417823582.jpg,0.3452,0.1726,0.9084
251010_125547_0000080602_CAM1_NG_bmp.rf.5787c28fb01145e6850a7ba417823582.jpg,0.3452,0.1726,0.9035
251010_125547_0000080602_CAM1_NG_bmp.rf.5787c28fb01145e6850a7ba417823582.jpg,0.2589,0.1294,0.9028
251010_125547_0000080602_CAM1_NG_bmp.rf.5787c28fb01145e6850a7ba417823582.jpg,0.3883,0.1726,0.9017
251010_125547_0000080602_CAM1_NG_bmp.rf.5787c28fb01145e6850a7ba417823582.jpg,0.3452,0.1726,0.9013
251010_125547_0000080602_CAM1_NG_bmp.rf.5787c28fb01145e6850a7ba417823582.jpg,0.3452,0.1726,0.8995
251010_125547_0000080602_CAM1_NG_bmp.rf.5787c28fb01145e6850a7ba417823582.jpg,0.2589,0.1294,0.8808
251010_125547_0000080602_CAM1_NG_bmp.rf.5787c28fb01145e6850a7ba417823582.jpg,0.302,0.1294,0.8753
251010_125547_0000080602_CAM1_NG_bmp.rf.5787c28fb01145e6850a7ba417823582.jpg,0.3452,0.1726,0.8708
251010_125547_0000080602_CAM1_NG_bmp.rf.5787c28fb01145e6850a7ba417823582.jpg,0.2589,0.1726,0.8667
251010_125547_0000080602_CAM1_NG_bmp.rf.5787c28fb01145e6850a7ba417823582.jpg,0.3452,0.2157,0.8052
251010_125547_0000080602_CAM1_NG_bmp.rf.5787c28fb01145e6850a7ba417823582.jpg,0.302,0.1294,0.8022
251010_125547_0000080602_CAM1_NG_bmp.rf.5787c28fb01145e6850a7ba417823582.jpg,0.2589,0.1294,0.7845
251010_125547_0000080602_CAM1_NG_bmp.rf.5787c28fb01145e6850a7ba417823582.jpg,0.302,0.1294,0.7631
251010_125547_0000080602_CAM1_NG_bmp.rf.5787c28fb01145e6850a7ba417823582.jpg,0.1726,0.1294,0.7136
251010_125547_0000080602_CAM1_NG_bmp.rf.5787c28fb01145e6850a7ba417823582.jpg,0.302,0.1726,0.7135
251010_125547_0000080602_CAM1_NG_bmp.rf.5787c28fb01145e6850a7ba417823582.jpg,0.302,0.1294,0.5185
251010_125633_0000080756_CAM1_NG_bmp.rf.cda60d19cf3d9716571ef320bf2fa838.jpg,0.3452,0.1726,0.9327
251010_125633_0000080756_CAM1_NG_bmp.rf.cda60d19cf3d9716571ef320bf2fa838.jpg,0.3452,0.1726,0.9269
251010_125633_0000080756_CAM1_NG_bmp.rf.cda60d19cf3d9716571ef320bf2fa838.jpg,0.3452,0.1726,0.9245
251010_125633_0000080756_CAM1_NG_bmp.rf.cda60d19cf3d9716571ef320bf2fa838.jpg,0.3452,0.2157,0.9239
251010_125633_0000080756_CAM1_NG_bmp.rf.cda60d19cf3d9716571ef320bf2fa838.jpg,0.3452,0.1726,0.9219
251010_125633_0000080756_CAM1_NG_bmp.rf.cda60d19cf3d9716571ef320bf2fa838.jpg,0.302,0.1294,0.9031
251010_125633_0000080756_CAM1_NG_bmp.rf.cda60d19cf3d9716571ef320bf2fa838.jpg,0.302,0.1294,0.902
251010_125633_0000080756_CAM1_NG_bmp.rf.cda60d19cf3d9716571ef320bf2fa838.jpg,0.3883,0.1726,0.8778
251010_125633_0000080756_CAM1_NG_bmp.rf.cda60d19cf3d9716571ef320bf2fa838.jpg,0.3452,0.1726,0.8607
251010_125633_0000080756_CAM1_NG_bmp.rf.cda60d19cf3d9716571ef320bf2fa838.jpg,0.3452,0.1726,0.8441
251010_125633_0000080756_CAM1_NG_bmp.rf.cda60d19cf3d9716571ef320bf2fa838.jpg,0.302,0.1294,0.8301
251010_125633_0000080756_CAM1_NG_bmp.rf.cda60d19cf3d9716571ef320bf2fa838.jpg,0.302,0.1294,0.8263
251010_125633_0000080756_CAM1_NG_bmp.rf.cda60d19cf3d9716571ef320bf2fa838.jpg,0.2589,0.1294,0.7875
251010_125633_0000080756_CAM1_NG_bmp.rf.cda60d19cf3d9716571ef320bf2fa838.jpg,0.302,0.1726,0.787
251010_125633_0000080756_CAM1_NG_bmp.rf.cda60d19cf3d9716571ef320bf2fa838.jpg,0.3452,0.1726,0.6841
251010_125633_0000080756_CAM1_NG_bmp.rf.cda60d19cf3d9716571ef320bf2fa838.jpg,0.2589,0.1294,0.6102
251010_070228_0000043599_CAM1_NG_bmp.rf.9fcb7d78ee47268826d2a6c93fe7549a.jpg,0.3883,0.2157,0.9374
251010_070228_0000043599_CAM1_NG_bmp.rf.9fcb7d78ee47268826d2a6c93fe7549a.jpg,0.3883,0.2157,0.9319
251010_070228_0000043599_CAM1_NG_bmp.rf.9fcb7d78ee47268826d2a6c93fe7549a.jpg,0.3883,0.1726,0.9269
251010_070228_0000043599_CAM1_NG_bmp.rf.9fcb7d78ee47268826d2a6c93fe7549a.jpg,0.3452,0.2157,0.9241
251010_070228_0000043599_CAM1_NG_bmp.rf.9fcb7d78ee47268826d2a6c93fe7549a.jpg,0.3452,0.1726,0.9213
251010_070228_0000043599_CAM1_NG_bmp.rf.9fcb7d78ee47268826d2a6c93fe7549a.jpg,0.3452,0.2157,0.9201
251010_070228_0000043599_CAM1_NG_bmp.rf.9fcb7d78ee47268826d2a6c93fe7549a.jpg,0.3883,0.2157,0.916
251010_070228_0000043599_CAM1_NG_bmp.rf.9fcb7d78ee47268826d2a6c93fe7549a.jpg,0.302,0.1294,0.9133
251010_070228_0000043599_CAM1_NG_bmp.rf.9fcb7d78ee47268826d2a6c93fe7549a.jpg,0.3452,0.1726,0.9083
251010_070228_0000043599_CAM1_NG_bmp.rf.9fcb7d78ee47268826d2a6c93fe7549a.jpg,0.302,0.1726,0.9064
251010_070228_0000043599_CAM1_NG_bmp.rf.9fcb7d78ee47268826d2a6c93fe7549a.jpg,0.3452,0.1726,0.9037
251010_070228_0000043599_CAM1_NG_bmp.rf.9fcb7d78ee47268826d2a6c93fe7549a.jpg,0.302,0.1294,0.8924
251010_070228_0000043599_CAM1_NG_bmp.rf.9fcb7d78ee47268826d2a6c93fe7549a.jpg,0.302,0.1294,0.8875
251010_070228_0000043599_CAM1_NG_bmp.rf.9fcb7d78ee47268826d2a6c93fe7549a.jpg,0.302,0.1294,0.8869
251010_070228_0000043599_CAM1_NG_bmp.rf.9fcb7d78ee47268826d2a6c93fe7549a.jpg,0.3452,0.2157,0.8843
251010_070228_0000043599_CAM1_NG_bmp.rf.9fcb7d78ee47268826d2a6c93fe7549a.jpg,0.302,0.1294,0.8825
251010_070228_0000043599_CAM1_NG_bmp.rf.9fcb7d78ee47268826d2a6c93fe7549a.jpg,0.3452,0.2157,0.8705
251010_070228_0000043599_CAM1_NG_bmp.rf.9fcb7d78ee47268826d2a6c93fe7549a.jpg,0.302,0.1294,0.8664
251010_070228_0000043599_CAM1_NG_bmp.rf.9fcb7d78ee47268826d2a6c93fe7549a.jpg,0.302,0.1294,0.8589
251010_070228_0000043599_CAM1_NG_bmp.rf.9fcb7d78ee47268826d2a6c93fe7549a.jpg,0.3452,0.1726,0.8563
251010_070228_0000043599_CAM1_NG_bmp.rf.9fcb7d78ee47268826d2a6c93fe7549a.jpg,0.2589,0.1294,0.8544
251010_070228_0000043599_CAM1_NG_bmp.rf.9fcb7d78ee47268826d2a6c93fe7549a.jpg,0.302,0.1294,0.85
251010_070228_0000043599_CAM1_NG_bmp.rf.9fcb7d78ee47268826d2a6c93fe7549a.jpg,0.302,0.1294,0.8488
251010_070228_0000043599_CAM1_NG_bmp.rf.9fcb7d78ee47268826d2a6c93fe7549a.jpg,0.302,0.1294,0.8461
251010_070228_0000043599_CAM1_NG_bmp.rf.9fcb7d78ee47268826d2a6c93fe7549a.jpg,0.302,0.1294,0.8443
251010_070228_0000043599_CAM1_NG_bmp.rf.9fcb7d78ee47268826d2a6c93fe7549a.jpg,0.302,0.1294,0.8303
251010_070228_0000043599_CAM1_NG_bmp.rf.9fcb7d78ee47268826d2a6c93fe7549a.jpg,0.302,0.1294,0.8284
251010_070228_0000043599_CAM1_NG_bmp.rf.9fcb7d78ee47268826d2a6c93fe7549a.jpg,0.302,0.1294,0.816
251010_070228_0000043599_CAM1_NG_bmp.rf.9fcb7d78ee47268826d2a6c93fe7549a.jpg,0.302,0.1294,0.8018
251010_070228_0000043599_CAM1_NG_bmp.rf.9fcb7d78ee47268826d2a6c93fe7549a.jpg,0.302,0.1294,0.7357
251010_070228_0000043599_CAM1_NG_bmp.rf.9fcb7d78ee47268826d2a6c93fe7549a.jpg,0.302,0.1294,0.7012
251015_020250_0000434155_CAM1_OK_bmp.rf.3258dc6911225d4a73ffa30806f8135c.jpg,0.302,0.2157,0.9242
251015_020250_0000434155_CAM1_OK_bmp.rf.3258dc6911225d4a73ffa30806f8135c.jpg,0.3452,0.1726,0.9177
251015_020250_0000434155_CAM1_OK_bmp.rf.3258dc6911225d4a73ffa30806f8135c.jpg,0.3452,0.1726,0.915
251015_020250_0000434155_CAM1_OK_bmp.rf.3258dc6911225d4a73ffa30806f8135c.jpg,0.3452,0.1726,0.9094
251015_020250_0000434155_CAM1_OK_bmp.rf.3258dc6911225d4a73ffa30806f8135c.jpg,0.3452,0.2157,0.9016
